,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
16283,C2ORF49,0.926913787890387,0.00486218169727121,0.0665808570310405,-0.0568564936364981,0.9736589236064
16284,CBX3,0.926982419734853,-0.00102925741657778,0.0739743683264747,-0.0760328831596302,0.9736589236064
16285,CIDEC,0.926672888256974,-0.001718723555032,0.0097165314211703,-0.0131539785312343,0.9736589236064
16286,DHX16,0.926763271316162,0.00315794997431729,0.0666268398530291,-0.0603109399043945,0.9736589236064
16287,FAM24B,0.926542210471822,0.00784782521120536,0.0499933137611424,-0.0342976633387317,0.9736589236064
16288,FNDC1,0.926411233059444,0.00579842410796556,0.036056607729007,-0.0244597595130758,0.9736589236064
16289,HES5,0.926965808812449,-0.00207911296842335,0.0108602185808605,-0.0150184445177073,0.9736589236064
16290,LHFPL1,0.92624931048803,-0.000890285781819976,0.010275357505726,-0.012055929069366,0.9736589236064
16291,PRSS8,0.926732286949203,-0.00318977819097811,0.0216557984625563,-0.0280353548445126,0.9736589236064
16292,RANBP3L,0.926348175185012,-0.00259413563351085,0.0107084483891644,-0.0158967196561861,0.9736589236064
16293,RHCE,0.926827110585457,0.00236585008702235,0.017398555323104,-0.0126668551490593,0.9736589236064
16294,RP11-151A10.3,0.927072100072274,-0.000915978622981976,0.0043883434007036,-0.00622030064666755,0.9736589236064
16295,RP11-403P17.3,0.926811159509554,-0.000633959480882078,0.00637107649735019,-0.00763899545911434,0.9736589236064
16296,RP11-561B11.6,0.92674908749545,0.00111120654182355,0.0116055084203297,-0.00938309533668258,0.9736589236064
16297,RP11-923I11.3,0.926665693360687,-0.000930163841929549,0.00512340882323022,-0.00698373650708932,0.9736589236064
16298,ZNF239,0.927062911182879,-0.000942541457144681,0.0210993876445516,-0.0229844705588409,0.9736589236064
16299,GFM1,0.927271615210974,0.0051770285346488,0.0726058546923817,-0.0622517976230842,0.97374897162983
16300,MT1H,0.927267528313656,0.00307088273955823,0.0279124137330474,-0.021770648253931,0.97374897162983
16301,BAIAP3,0.927393286447798,-0.000419561156162152,0.0438924857790996,-0.0447316080914239,0.973816997983373
16302,CADM3,0.927622216872753,0.00601508346615885,0.0407734192465214,-0.0287432523142037,0.97389039645889
16303,PEX3,0.927982889841993,-0.00631135912781822,0.0428997022007946,-0.0555224204564311,0.97389039645889
