,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
10062,HIST1H2BC,0.125352666536541,0.0314645646983673,0.0636088198739457,-0.00067969047721108,0.193797066253471
10063,NSUN6,0.125423052958232,0.0366150774961211,0.074613958513845,-0.00138380352160269,0.193886615504149
10064,ATG4C,0.125477854133282,0.00797433032713143,0.0393817443919421,-0.0234330837376792,0.193952056726683
10065,NEK6,0.125567693513894,-0.0254312052759933,0.00666576191361495,-0.0575281724656016,0.194071638380739
10066,RP11-499F3.2,0.1256553313888,-0.00229513013085652,0.00497917481115311,-0.00956943507286615,0.194187794067571
10067,CARNMT1,0.12569240819709,0.0194230721226355,0.0500432254439932,-0.0111970811987222,0.194225797349155
10068,ZNF85,0.125730234767478,0.0155455941671348,0.03245580146219,-0.00136461312792031,0.194264951533859
10069,ATP2C2,0.125750990386547,NA,NA,NA,0.194277724347316
10070,FAM189A1,0.125811137276703,-0.00434727704027137,0.00257399932526078,-0.0112685534058035,0.194351345727547
10071,FRAT1,0.125836098690943,0.00485596118968164,0.016978273621793,-0.00726635124242976,0.194370603836393
10072,DSCR9,0.12588541208511,0.00849902324911579,0.0190243857524585,-0.0020263392542269,0.194419478127697
10073,PRR12,0.125892736126272,0.0101532493188039,0.0341243405897647,-0.0138178419521569,0.194419478127697
10074,DIMT1,0.125962853132623,0.00509455073468237,0.040901495836541,-0.0307123943671763,0.194508451789864
10075,TMEM86A,0.126095428385942,-0.00381449164690629,0.00616962766729768,-0.0137986109611103,0.19469384456295
10076,NOTCH3,0.126164672511881,NA,NA,NA,0.194767911814217
10077,RBMX2,0.126168439660058,-0.023357405339556,0.0361240658074251,-0.0828388764865371,0.194767911814217
10078,PLCH1,0.126223123549457,0.016988239107495,0.0358064691033255,-0.00182999088833554,0.194832993643119
10079,BAIAP2-AS1,0.126246892240469,0.0104662986046235,0.0291234202546501,-0.00819082304540312,0.194850347821484
10080,RBM48,0.126516235731348,0.0143580225961103,0.0399117234109122,-0.0111956782186917,0.195246682840957
10081,RP11-452H21.4,0.12659349218597,0.00791541581786508,0.0180170329651452,-0.00218620132941507,0.195332846299728
10082,THEM4,0.126597181562989,-0.00900657434771198,0.000821499666772042,-0.018834648362196,0.195332846299728
10083,DDX59,0.126707863299287,-0.00365269241417995,0.021185497708464,-0.0284908825368239,0.195484233014352
10084,TBK1,0.126738474663078,0.0103052610992506,0.0364382691176643,-0.015827746919163,0.195512069799568
10085,MAOA,0.126767830163069,-0.0212065185149664,0.00226154602128082,-0.0446745830512136,0.195518576840839
10086,SLC36A4,0.126761809396744,0.000180602384697803,0.0389907197241274,-0.0386295149547318,0.195518576840839
10087,TMEM178A,0.127175254193477,0.00142186887482722,0.0196554847179399,-0.0168117469682855,0.196127516033879
10088,CNOT8,0.127281212044404,0.00417836309603059,0.0358232195986513,-0.0274664934065901,0.196271464568076
10089,ARV1,0.127379692321505,-0.0177561182913448,0.00835343086166486,-0.0438656674443544,0.196402929130191
10090,RP11-890B15.2,0.127391717338881,NA,NA,NA,0.196402929130191
10091,BCL10,0.127470788158608,0.0269170369808886,0.0569083822472975,-0.0030743082855204,0.196485887890934
10092,CIB4,0.12746601415621,NA,NA,NA,0.196485887890934
10093,AFF1,0.127500407674823,-0.00820431657834336,0.0240473402128627,-0.0404559733695495,0.196492603704135
10094,ASF1A,0.12749499937097,0.0114958892397983,0.05785302777809,-0.0348612492984934,0.196492603704135
10095,TNFSF4,0.127524217838269,NA,NA,NA,0.1965098298853
10096,FAM110A,0.127677166258535,0.0237919646622184,0.0581270594379152,-0.0105431301134784,0.196726029944312
10097,MON1A,0.12777367749374,-0.00888141131063499,0.00649921981606597,-0.0242620424373359,0.196835742433414
10098,NFATC2,0.127767057953079,NA,NA,NA,0.196835742433414
10099,U91319.1,0.127799487265363,0.00306040787276538,0.0079497793364463,-0.00182896359091553,0.196853751888594
10100,ZNF382,0.127810677171175,-0.000107804409773617,0.0131638102423951,-0.0133794190619423,0.196853751888594
10101,STRA6,0.127874234700392,-0.00697377271423546,-0.000746955331845211,-0.0132005900966257,0.196932144837075
10102,PDIA5,0.12798721906722,0.0147034787858423,0.0511647352495083,-0.0217577776778237,0.197086634310996
10103,LINC00159,0.128019920288646,NA,NA,NA,0.197117477977845
10104,STK39,0.128049212273363,-0.024517142655311,0.00898224751239245,-0.0580165328230145,0.19714306671857
10105,LINC00623,0.128118064681413,NA,NA,NA,0.197229551131525
10106,MKNK1,0.128460536857441,-0.0134476077361451,0.0192797298988305,-0.0461749453711206,0.197722886007119
