,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
9993,ZHX1-C8ORF76,0.560384235197694,-0.0103294882013721,0.00631521191737207,-0.0269741883201162,0.756460820513693
9994,PTDSS2,0.560667228873105,0.0267190000456316,0.0799692959482735,-0.0265312958570103,0.756681967484535
9995,HMGCL,0.560841449432824,-0.0125312090296475,0.0351201245604839,-0.0601825426197789,0.756689953981187
9996,RDH13,0.560822633500176,0.0172803280829822,0.052386606627682,-0.0178259504617176,0.756689953981187
9997,STAG2,0.560777939924405,-0.0108787344194426,0.0744040184242514,-0.0961614872631365,0.756689953981187
9998,GBAS,0.56090476508522,0.00105338901315211,0.106546036178452,-0.104439258152148,0.756690637204373
9999,HEXIM1,0.56101013601662,0.0477941908849526,0.144548408678847,-0.0489600269089417,0.756690637204373
10000,RABGEF1,0.561010258900039,0.0189711605483361,0.0579922652447697,-0.0200499441480975,0.756690637204373
10001,ARID5A,0.561365671173737,-0.0101496548927174,0.0131208208713975,-0.0334201306568322,0.756867270370988
10002,CYP7B1,0.561347272450458,0.00649126314623678,0.0243378320140554,-0.0113553057215819,0.756867270370988
10003,GP5,0.561207986150643,0.00769699804542459,0.0267270380549829,-0.0113330419641338,0.756867270370988
10004,STRN,0.561302330295209,-0.00544616858631457,0.0238213649792511,-0.0347137021518803,0.756867270370988
10005,CAMK2N1,0.561496406849323,0.0186512750407339,0.0629001528641799,-0.0255976027827121,0.756967869623556
10006,EPHB2,0.561788243231019,0.0198884998898994,0.0640765453447948,-0.024299545564996,0.757167277340521
10007,GTPBP2,0.561857217632848,-0.00915233481879593,0.00523515912562197,-0.0235398287632138,0.757167277340521
10008,HRK,0.561868867059703,-0.0299935727714972,0.0252791058645783,-0.0852662514075727,0.757167277340521
10009,SH3BP2,0.561785644135692,-0.0119506234078776,0.0143887086019331,-0.0382899554176882,0.757167277340521
10010,LZTS2,0.561994099027568,-0.00391736226265865,0.0278248472567683,-0.0356595717820855,0.757213425434526
10011,TLX3,0.562015391609211,-0.00996225736247446,0.00779108807499108,-0.02771560279994,0.757213425434526
10012,TCTN3,0.562081632225399,-0.0134728995089533,0.0224519592726409,-0.0493977582905475,0.757227033105891
10013,CC2D1A,0.562453112970614,0.0175089672482359,0.0813897958791251,-0.0463718613826532,0.757651811419918
10014,CTC-246B18.10,0.562827874520335,-0.0195116134125513,0.0165276982871763,-0.055550925112279,0.758080923859625
10015,SALL1,0.562992965730439,0.00279618453661904,0.0140115760812991,-0.00841920700806099,0.758227570820984
10016,IRAK2,0.563103731459335,0.00428592934675737,0.0161253970599119,-0.00755353836639721,0.758234236813798
10017,MIR137HG,0.563110346245834,0.00194342861048058,0.0147387615445355,-0.0108519043235744,0.758234236813798
10018,MED13L,0.563193839138339,-0.0140532115202075,0.0236888155578716,-0.0517952385982866,0.758240770192684
10019,TSPAN12,0.563227630231354,-0.0146230836611899,0.0121532784303712,-0.041399445752751,0.758240770192684
10020,BEGAIN,0.563357095625487,0.0107466956523161,0.037542922941206,-0.0160495316365739,0.75824317666821
10021,LAMTOR1,0.56339806617503,0.0170235982620572,0.133112063687627,-0.0990648671635122,0.75824317666821
10022,LRP5L,0.563374829191845,0.000426126167809161,0.0275488069102596,-0.0266965545746413,0.75824317666821
10023,MTFR1,0.563528761596487,-0.014929346576577,0.0163659809585989,-0.0462246741117529,0.758343403812573
10024,RP11-770J1.4,0.563621595752931,0.0052390422478752,0.0258082558311866,-0.0153301713354362,0.758392665953265
10025,CALML5,0.563691859893545,-0.0235799143189954,0.0186072110786826,-0.0657670397166734,0.758411551745051
10026,HERC4,0.56403160802344,-0.015340654121456,0.0105242518530119,-0.0412055600959239,0.758737438595195
10027,TSPOAP1,0.564046581909402,-0.00822009447449345,0.00473200617403966,-0.0211721951230266,0.758737438595195
10028,SREBF1,0.564142006630039,0.0107408883987221,0.0366944845896716,-0.0152127077922275,0.758790126189267
10029,INSM1,0.564203818076672,0.0410402032170805,0.159114916106479,-0.0770345096723184,0.758797596791121
10030,WBP1,0.564381403666481,0.00500231054336433,0.024888754712549,-0.0148841336258204,0.758960755000349
