,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
7205,LRFN5,0.407677295420419,-0.00609630244619387,0.00233988605119577,-0.0145324909435835,0.861695701867808
7206,POU3F1,0.407849435475907,0.00513084471009398,0.0261250527446116,-0.0158633633244237,0.861939918521037
7207,ATF1,0.408647655403807,-0.0160580125154727,0.00748407200770942,-0.0396000970386549,0.862163424705601
7208,CARMIL3,0.408585437222708,0.00424028420974394,0.0113252432061404,-0.00284467478665255,0.862163424705601
7209,COMMD10,0.408684373084513,-0.0108161644526444,0.0107981570902947,-0.0324304859955834,0.862163424705601
7210,NADK2,0.408590928215894,-0.00225366137592973,0.0130475701863984,-0.0175548929382578,0.862163424705601
7211,PIAS2,0.408627687009654,-0.0113378513457004,0.0269675619426041,-0.0496432646340049,0.862163424705601
7212,RAP2A,0.408213310404198,-0.0150202837953329,0.00675593437498852,-0.0367965019656544,0.862163424705601
7213,RNF165,0.408449825393798,-0.00424836210968207,0.0241166535047259,-0.0326133777240901,0.862163424705601
7214,RP4-798A10.2,0.408607230446353,-0.00372106379798993,0.00124300669116217,-0.00868513428714203,0.862163424705601
7215,SCAF4,0.408691165733123,-0.00789565639483468,0.00989104835736968,-0.025682361147039,0.862163424705601
7216,SPATA24,0.408543217619176,0.00340405340207078,0.00883276346649487,-0.00202465666235331,0.862163424705601
7217,THAP4,0.408627532823372,-0.0112623820836428,0.00619879608635568,-0.0287235602536413,0.862163424705601
7218,TMEM63A,0.408610098280591,-0.00638359744059188,0.00266358078002873,-0.0154307756612125,0.862163424705601
7219,UPF1,0.408582940725833,-0.0180045663325218,0.00794379348778589,-0.0439529261528295,0.862163424705601
7220,AC083843.2,0.408894185496315,-0.00098575335706148,0.000746678473979937,-0.0027181851881029,0.862353038436927
7221,C19ORF73,0.409279561564251,-0.0065896662993623,0.00447815642632215,-0.0176574890250468,0.862353038436927
7222,CNPY2,0.409124333350973,0.0139162326185733,0.0607457817953226,-0.0329133165581759,0.862353038436927
7223,ECI2,0.409135409511477,0.00244646056800225,0.0097639249063963,-0.0048710037703918,0.862353038436927
7224,GPX1,0.409225096386324,0.0246784260525528,0.0711212051106858,-0.0217643530055803,0.862353038436927
7225,KDELC1,0.409217673576837,0.0017963701215478,0.0053815177406367,-0.0017887774975411,0.862353038436927
7226,NCOR1,0.408956218226331,0.0266548109786878,0.0721275760421577,-0.018817954084782,0.862353038436927
7227,OPA3,0.409062733525675,-0.012802086107966,0.00580167043573911,-0.0314058426516712,0.862353038436927
7228,TMEM167B,0.409290679744048,-0.0153985907002955,0.00927855432841224,-0.0400757357290031,0.862353038436927
7229,KLHL28,0.409627697853368,0.0155737426996464,0.0397628173878133,-0.00861533198852047,0.862436628712898
7230,NFX1,0.409484253420893,0.0099723899790711,0.0280158095519701,-0.00807102959382791,0.862436628712898
7231,RP11-294N21.3,0.409670140659866,0.00280428984071011,0.0107214369215308,-0.00511285724011056,0.862436628712898
7232,SLC50A1,0.409588788675672,0.0106873285841819,0.0371443384300056,-0.0157696812616418,0.862436628712898
7233,TCEANC2,0.409584528205604,0.00829186980997386,0.0216711489836206,-0.00508740936367288,0.862436628712898
7234,TUT1,0.409580994463022,0.00798248818009084,0.022536819551038,-0.00657184319085631,0.862436628712898
7235,TRPV1,0.409727568906128,-0.00210670124535593,0.00516545665405228,-0.00937885914476414,0.86243830640932
7236,CCDC110,0.409958332828179,-0.00306034051138308,0.000939548072804756,-0.00706022909557091,0.862566378922401
7237,MZF1,0.409921297344138,0.00873951755919161,0.0418210707786736,-0.0243420356602903,0.862566378922401
7238,ZNF3,0.409888028615683,0.012255789709654,0.042277524611316,-0.0177659451920081,0.862566378922401
7239,CLNK,0.410364063927575,0.00818767168974346,0.0224562800497889,-0.00608093667030195,0.863043401353968
7240,PAQR4,0.410413310663685,0.000167861172316958,0.0201998932513725,-0.0198641709067386,0.863043401353968
7241,PRPS2,0.410468406067817,-0.0158921196599335,0.00989534979141327,-0.0416795891112803,0.863043401353968
7242,RBSN,0.410435908491096,-0.00880806057468334,0.0152328747587608,-0.0328489959081275,0.863043401353968
7243,ZNF300,0.410311900056491,0.00032824339167456,0.0171319826728187,-0.0164754958894696,0.863043401353968
7244,RNF141,0.410578542442106,-0.0135087863424509,0.0059478181975537,-0.0329653908824554,0.863155801056161
