,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
13316,SPATS2L,0.886170977709797,-0.00125902590977084,0.00921404946984724,-0.0117321012893889,0.958661194714673
13317,TEKT4,0.886207725282771,0.00215707499899286,0.0137950103857565,-0.00948086038777074,0.958661194714673
13318,TMCO3,0.885744547722221,0.0166504285894927,0.0881468335667175,-0.0548459763877321,0.958661194714673
13319,TNC,0.885737189853212,0.000386901878731938,0.00729406481069337,-0.00652026105322949,0.958661194714673
13320,VIPR2,0.885552239416415,0.000561770013669559,0.0093927622685327,-0.00826922224119359,0.958661194714673
13321,C3ORF52,0.886589658024364,-0.00170344582961395,0.009605531324453,-0.0130124229836809,0.958670259862951
13322,CRAT,0.886388992339566,0.000318004666159152,0.0359031528237331,-0.0352671434914148,0.958670259862951
13323,LAMA2,0.886523710169444,0.00128901417849644,0.012299904052147,-0.00972187569515414,0.958670259862951
13324,MYCN,0.886431686552675,-0.00235097643356936,0.00642637335032003,-0.0111283262174588,0.958670259862951
13325,RP11-210M15.2,0.886915433176969,-0.00365865321880348,0.0101272490639694,-0.0174445555015764,0.958670259862951
13326,SSH3,0.886907999900334,3.35251283616264e-05,0.0214561706080758,-0.0213891203513525,0.958670259862951
13327,TANGO6,0.886647183929732,-0.00173039037234187,0.00659672624921732,-0.0100575069939011,0.958670259862951
13328,TRIM16L,0.886885641441361,-0.00193450076618604,0.00603331278758738,-0.00990231431995947,0.958670259862951
13329,WDR36,0.886608674378857,0.00636347648310861,0.0349892089438432,-0.0222622559776259,0.958670259862951
13330,ZNF596,0.886858444901681,0.00139169686087172,0.0144308835934338,-0.0116474898716904,0.958670259862951
13331,ZNF836,0.886947965454438,-0.00609143423252362,0.024848806469573,-0.0370316749346202,0.958670259862951
13332,DNMBP,0.887224592537238,-0.00172204091585358,0.00504427282763492,-0.00848835465934208,0.958725500563495
13333,EPHA10,0.887265219655368,-0.000412122746470778,0.0143999292805168,-0.0152241747734584,0.958725500563495
13334,HOXD13,0.887117854686527,-0.00572336225142527,0.0209251211172324,-0.0323718456200829,0.958725500563495
13335,SPPL2B,0.887160175509309,0.00447581234044113,0.0473893082744636,-0.0384376835935813,0.958725500563495
13336,CD163L1,0.88739823417373,-0.000523915210545664,0.0151996152011601,-0.0162474456222514,0.958764046172743
13337,TIMM23B,0.887433970699276,-0.00406119657012454,0.018310627174031,-0.0264330203142801,0.958764046172743
13338,KIAA1147,0.887921117686779,-0.00852959885718288,0.0342296281700812,-0.051288825884447,0.959056769198595
13339,LINC01415,0.888028998738951,-0.00179280123381268,0.00576389739792993,-0.00934949986555528,0.959056769198595
13340,RP11-99L13.1,0.888037713557336,-0.00216416448632135,0.00695741907765097,-0.0112857480502937,0.959056769198595
13341,SORCS2,0.888032315856333,-0.00141631653061331,0.0119132388823989,-0.0147458719436256,0.959056769198595
13342,ZNF700,0.888029302512483,-0.000951524867301609,0.0072598653276018,-0.00916291506220502,0.959056769198595
13343,CD46,0.888431497407942,0.00912458042986788,0.0633851348008378,-0.045135973941102,0.959410136112646
13344,SMG9,0.888546617522576,0.0103169840223888,0.0716463328494463,-0.0510123648046687,0.959462545854526
13345,ZKSCAN2,0.888687665616536,0.00450647299065225,0.0248584909495357,-0.0158455449682312,0.959542942965056
13346,ALAS1,0.889144312857366,-0.00732841833368461,0.0328281618294862,-0.0474849984968555,0.959557552709282
13347,ATP9B,0.889219777397166,-0.00600402436508955,0.0404874328238145,-0.0524954815539936,0.959557552709282
13348,BP-21264C1.2,0.889367139734365,0.000572720150694767,0.00570055104649569,-0.00455511074510615,0.959557552709282
13349,LETM2,0.889331775291871,0.00379028102252394,0.0224557900638438,-0.0148752280187959,0.959557552709282
13350,PCED1B,0.889148440317965,0.000581561015551513,0.00663521763900601,-0.00547209560790298,0.959557552709282
13351,RIC1,0.889279448309386,-0.00209362621523067,0.00573933013233513,-0.00992658256279646,0.959557552709282
13352,SELO,0.889091699429796,0.00996870226502089,0.0579786872586267,-0.038041282728585,0.959557552709282
13353,SH3BGR,0.889176055399246,0.00758684954885694,0.0403735030942639,-0.02519980399655,0.959557552709282
13354,STX18,0.889102250072235,0.00549459004585212,0.0439215929067289,-0.0329324128150247,0.959557552709282
13355,ZNHIT6,0.889021436487837,-0.00443452647684628,0.0403960935144015,-0.0492651464680941,0.959557552709282
13356,TMOD2,0.889563150747261,-0.00884676970606077,0.0299031834305099,-0.0475967228426315,0.959625322985497
13357,TTLL6,0.889531666926153,0.000501818051982215,0.0109503413645199,-0.0099467052605555,0.959625322985497
13358,AGPAT3,0.890159808080917,-0.00455015909097486,0.0294264062098343,-0.038526724391784,0.959636824475562
13359,C3ORF33,0.88987123789073,0.00409079490618401,0.0254185036277692,-0.0172369138154012,0.959636824475562
13360,CTA-390C10.9,0.889830259929657,0.000915237978410205,0.00769856210130857,-0.00586808614448816,0.959636824475562
13361,FAM92A1,0.890049750694324,-0.0206969817595311,0.0645762877025099,-0.105970251221572,0.959636824475562
